order_id,order_date,customer_name,city,product_name,category,unit_price,quantity,discount,payment_method,returned
ORD-106112,27/01/2026,David Stevenson,Jounieh,Shampoo 400ml,Personal Care,6.24,1.0,1.0,card,N
ORD-106113,Nov 26 2025,Jennifer Salinas,Tripoli,Notebook A5,Office,3.32,,2.5,card,N
ORD-106114,02/10/2025, kelly allen  , ?????,Shampoo 400ml,Personal Care,5.2,3.0,,card,Y
ORD-106115,2025-10-08, joshua leonard  ,Sidon,Wireless Mouse,Electronics,22.68,1.0,1.0,wallet,Y
ORD-106116,2026-01-02, rebecca dunn  ,Sidon,Shampoo 400ml,Personal Care,5.46,,1.0,wallet,N
ORD-106117,2025-12-14,Sierra Blanchard,Tripoli,Notebook A5,Office,3.5,2.0,2.5,cash,N
ORD-106118,2025-10-28, jeffrey black  ,beirut ,Notebook A5,Office,$3.5,2.0,0.0,wallet,Y
ORD-106119,Jan 29 2026,Crystal Miller,Zahle,Bluetooth Speaker,Electronics,$36.75,1.0,0.0,wallet,Y
ORD-106120,2026-01-25, tina martinez  ,Tyre,Olive Oil 1L,Grocery,$10.4,3.0,1.0,card,N
ORD-106121,25/10/2025,Anna Peck,Byblos,Bluetooth Speaker,Electronics,35.0,3.0,2.5,cash,N
ORD-106122,23/01/2026, monique barnes  ,Byblos,Shampoo 400ml,Personal Care,4.94,3.0,0.0,card,N
ORD-106123,Dec 11 2025,Dustin Hunt,Beirut,Notebook A5,Office,4.2,3.0,1.0,card,N
ORD-106124,2026-01-25, bradley wallace  ,Tyre,Protein Bar,Grocery,2.16,3.0,1.0,card,Y
ORD-106125,02/12/2025, diane hall  ,Beirut,Notebook A5,Office,3.32,1.0,0.0,cash,N
ORD-106126,2025-11-27,Dominique Erickson,beirut ,Bluetooth Speaker,Electronics,35.0,,0.0,wallet,N
ORD-106127,2026-01-17, kimberly dennis  ,Sidon,Toothpaste,Personal Care,2.76,2.0,,wallet,N
ORD-106128,2025-11-17,Amy Williams,Tyre,Wireless Mouse,Electronics,$18.9,2.0,1.0,card,N
ORD-106129,02/01/2026,Jennifer Lamb,Byblos,Notebook A5,Office,3.5,1.0,1.0,card,N
ORD-106130,Dec 02 2025,David Bradley, ?????,Toothpaste,Personal Care,2.3,3.0,1.0,cash,N
ORD-106131,Nov 05 2025,Thomas Bolton,Jounieh,Protein Bar,Grocery,1.71,,0.0,card,N
ORD-106132,2025-11-14,Nancy Moore,Tripoli,Protein Bar,Grocery,1.71,1.0,,card,N
ORD-106133,2025-10-22,Jose Lam,Tripoli,Protein Bar,Grocery,2.16,3.0,0.0,cash,N
ORD-106134,03/01/2026,Richard Leach,Byblos,Bluetooth Speaker,Electronics,36.75,,1.0,wallet,N
ORD-106135,10/12/2025,Elizabeth Lopez,Tyre,Olive Oil 1L,Grocery,9.9,1.0,0.0,wallet,Y
ORD-106136,2025-11-25,Michelle Ward,Byblos,Toothpaste,Personal Care,2.3,1.0,0.0,card,Y
ORD-106137,2026-01-21,Sonya Carpenter,Zahle,Toothpaste,Personal Care,2.3,3.0,0.0,card,N
ORD-106138,11/11/2025,Tonya Pope,Tyre,Protein Bar,Grocery,1.8,1.0,1.0,wallet,N
ORD-106139,Jan 01 2026,Leslie Bowman,Tyre,Shampoo 400ml,Personal Care,$4.94,1.0,0.0,wallet,N
ORD-106140,09/01/2026,William Garza,Tyre,Protein Bar,Grocery,"1,8",1.0,0.0,wallet,N
ORD-106141,2025-12-11,Debra Burns,Zahle,Shampoo 400ml,Personal Care,6.24,1.0,0.0,wallet,Y
ORD-106142,30/11/2025,Becky Pollard, ?????,iPhone 14 Case,Accessories,11.88,1.0,0.0,card,N
ORD-106143,30/01/2026,Robert Crawford,Tyre,Olive Oil 1L,Grocery,9.9,1.0,2.5,cash,N
ORD-106144,06/12/2025,Barbara Johnston,Zahle,Shampoo 400ml,Personal Care,5.2,1.0,0.0,wallet,Y
ORD-106145,Dec 04 2025,Brendan Lowe,Zahle,Bluetooth Speaker,Electronics,36.75,1.0,0.0,wallet,N
ORD-106146,2025-12-12,Richard Keith,Tripoli,Toothpaste,Personal Care,2.3,2.0,2.5,cash,N
ORD-106147,30/11/2025,Matthew Harper,Zahle,Bluetooth Speaker,Electronics,"35,0",2.0,,wallet,Y
ORD-106148,16/11/2025,Frank Brown,Tripoli,Wireless Mouse,Electronics,19.84,1.0,2.5,card,Y
ORD-106149,23/01/2026,Chase Wong,Tyre,Shampoo 400ml,Personal Care,5.46,2.0,2.5,cash,N
ORD-106150,Oct 03 2025,Stephanie Montes,beirut ,Toothpaste,Personal Care,2.3,1.0,1.0,wallet,N
ORD-106151,2025-10-15, amy carr  ,Byblos,Bluetooth Speaker,Electronics,$35.0,3.0,,cash,Y
ORD-106152,05/01/2026,Nicole Richards,Sidon,iPhone 14 Case,Accessories,15.0,3.0,,cash,N
ORD-106153,Jan 18 2026,Kimberly Gibson,Tyre,Toothpaste,Personal Care,2.18,1.0,0.0,wallet,N
ORD-106154,Nov 20 2025,Tamara Thomas,Zahle,Toothpaste,Personal Care,$2.76,1.0,0.0,card,N
ORD-106155,27/10/2025,John Ross,Jounieh,Toothpaste,Personal Care,"2,76",3.0,0.0,card,N
ORD-106156,2025-10-06, james moore  ,Jounieh,Shampoo 400ml,Personal Care,5.2,2.0,0.0,wallet,Y
ORD-106157,30/10/2025,David Cruz,Jounieh,Protein Bar,Grocery,2.16,1.0,0.0,card,Y
ORD-106158,03/01/2026,Gail Martinez,beirut ,Shampoo 400ml,Personal Care,6.24,,1.0,wallet,N
ORD-106159,Dec 24 2025,Kyle Reed MD,Beirut,Protein Bar,Grocery,1.8,2.0,1.0,cash,N
ORD-106160,02/10/2025,Keith Juarez,Tyre,Toothpaste,Personal Care,$2.76,1.0,2.5,wallet,N
ORD-106161,2025-12-29,Michael Thomas,Zahle,Shampoo 400ml,Personal Care,5.2,1.0,,card,N
ORD-106162,2026-01-31,Christy Gutierrez,Tripoli,Bluetooth Speaker,Electronics,$35.0,1.0,,card,N
ORD-106163,2025-12-13, ashley savage  , ?????,USB-C Cable,Accessories,6.0,1.0,,wallet,N
ORD-106164,Jan 26 2026,Antonio Davenport,Beirut,Laptop Stand,Office,26.4,1.0,1.0,wallet,N
ORD-106165,Dec 22 2025,Scott Thomas, ?????,Protein Bar,Grocery,$1.71,1.0,0.0,cash,N
ORD-106166,24/12/2025, gail gardner  ,Byblos,Protein Bar,Grocery,1.8,2.0,,wallet,N
ORD-106167,Jan 14 2026, kristi choi  ,Tripoli,Shampoo 400ml,Personal Care,5.2,1.0,0.0,cash,N
ORD-106168,11/12/2025,Christina Flowers,Sidon,Shampoo 400ml,Personal Care,$5.2,1.0,0.0,cash,N
ORD-106169,Jan 25 2026,Lucas Bass,Beirut,Toothpaste,Personal Care,$2.42,1.0,0.0,wallet,Y
ORD-106170,12/01/2026,Arthur Johnson,Tyre,USB-C Cable,Accessories,6.0,3.0,2.5,cash,N
ORD-106171,2026-01-30,Tina Glass,Beirut,Wireless Mouse,Electronics,18.9,1.0,0.0,cash,Y
ORD-106172,Dec 10 2025,Renee Smith,Zahle,Notebook A5,Office,$3.68,1.0,0.0,wallet,Y
ORD-106173,12/12/2025,Denise Chang,Byblos,Bluetooth Speaker,Electronics,35.0,1.0,1.0,card,N
ORD-106174,24/11/2025,Anthony Alexander,Jounieh,iPhone 14 Case,Accessories,11.88,3.0,0.0,cash,Y
ORD-106175,2025-10-06,Lisa Galvan,Beirut,USB-C Cable,Accessories,$6.0,2.0,,wallet,N
ORD-106176,28/11/2025, heather ashley  ,Byblos,USB-C Cable,Accessories,6.0,2.0,2.5,cash,N
ORD-106177,Dec 23 2025,Lisa Juarez,Tripoli,Protein Bar,Grocery,"1,8",1.0,0.0,cash,N
ORD-106178,2025-11-26, anthony espinoza  ,beirut ,iPhone 14 Case,Accessories,12.5,2.0,0.0,card,N
ORD-106179,Jan 14 2026,Joan Dawson,Zahle,iPhone 14 Case,Accessories,15.0,1.0,2.5,cash,N
ORD-106180,Nov 21 2025,Christine Mitchell,Beirut,Protein Bar,Grocery,1.8,1.0,,cash,Y
ORD-106181,11/10/2025,Tami Mccall,Tripoli,Shampoo 400ml,Personal Care,$5.2,3.0,2.5,cash,N
ORD-106182,2025-10-28,Vincent Wood, ?????,Toothpaste,Personal Care,"2,18",,1.0,cash,N
ORD-106183,Dec 03 2025,Barbara Clark,Sidon,Notebook A5,Office,3.32,,0.0,card,N
ORD-106184,Nov 06 2025,Michael Williams,beirut ,Protein Bar,Grocery,1.8,1.0,,card,Y
ORD-106185,2025-11-16,Jason Stone, ?????,iPhone 14 Case,Accessories,13.12,2.0,0.0,wallet,N
ORD-106186,16/01/2026,Tammy Wilcox,Jounieh,Olive Oil 1L,Grocery,10.4,1.0,0.0,wallet,N
ORD-106187,27/01/2026,Jake Smith,Tyre,Shampoo 400ml,Personal Care,6.24,3.0,0.0,cash,N
ORD-106188,2025-10-18,Matthew Zuniga,Tyre,Bluetooth Speaker,Electronics,35.0,2.0,0.0,wallet,N
ORD-106189,2025-12-18, tyler villanueva  , ?????,Notebook A5,Office,$3.5,1.0,,cash,N
ORD-106190,Dec 11 2025,Jeremiah Thompson,Sidon,USB-C Cable,Accessories,5.7,2.0,1.0,cash,N
ORD-106191,Jan 11 2026,Kim Clayton,Zahle,Wireless Mouse,Electronics,18.9,1.0,0.0,card,N
ORD-106192,2026-01-24,Audrey Kim,Tripoli,Bluetooth Speaker,Electronics,33.25,1.0,1.0,wallet,Y
ORD-106193,28/01/2026,Alejandro Smith,Byblos,Shampoo 400ml,Personal Care,6.24,3.0,2.5,cash,N
ORD-106194,Jan 18 2026,Douglas Combs,Byblos,Toothpaste,Personal Care,2.76,1.0,0.0,card,Y
ORD-106195,Oct 03 2025, michael fisher  ,Jounieh,USB-C Cable,Accessories,$6.0,1.0,0.0,cash,Y
ORD-106196,08/12/2025, john villa  ,Jounieh,Olive Oil 1L,Grocery,$11.88,,1.0,cash,N
ORD-106197,Jan 21 2026, michaela gonzalez  ,Tyre,Bluetooth Speaker,Electronics,$35.0,1.0,,wallet,N
ORD-106198,20/01/2026,Lori Ruiz,Jounieh,Olive Oil 1L,Grocery,9.4,1.0,0.0,wallet,N
ORD-106199,Dec 22 2025, craig reyes  , ?????,Olive Oil 1L,Grocery,9.9,1.0,1.0,wallet,N
ORD-106200,31/12/2025,Joseph Watson,Beirut,USB-C Cable,Accessories,7.2,2.0,0.0,wallet,N
ORD-106201,16/11/2025,Evan Mcmillan,Byblos,Toothpaste,Personal Care,2.3,1.0,1.0,wallet,Y
ORD-106202,09/10/2025,Phillip Hernandez,Byblos,USB-C Cable,Accessories,$6.0,1.0,0.0,card,Y
ORD-106203,2025-11-21, tina anderson  ,Byblos,Olive Oil 1L,Grocery,9.4,1.0,0.0,card,N
ORD-106204,10/12/2025,Kimberly Garcia,Tyre,Protein Bar,Grocery,2.16,2.0,0.0,wallet,Y
ORD-106205,13/12/2025,Christina Bryant,Jounieh,Protein Bar,Grocery,1.8,2.0,1.0,cash,N
ORD-106206,11/11/2025, nicole harris  ,Jounieh,Wireless Mouse,Electronics,$18.9,3.0,0.0,card,N
ORD-106207,Jan 24 2026,Wendy Hardy,Zahle,iPhone 14 Case,Accessories,$15.0,1.0,0.0,wallet,Y
ORD-106208,07/11/2025,Rachel Medina,Tripoli,iPhone 14 Case,Accessories,12.5,3.0,0.0,cash,N
ORD-106209,26/11/2025, karen powell  ,Beirut,Olive Oil 1L,Grocery,9.4,2.0,0.0,cash,N
ORD-106210,2025-12-05,Sharon Flores,Beirut,Toothpaste,Personal Care,$2.42,1.0,0.0,card,N
ORD-106211,Jan 23 2026,Megan Young,Byblos,Wireless Mouse,Electronics,18.9,2.0,0.0,cash,N
ORD-106212,2025-12-09, ryan lawrence  ,Byblos,Laptop Stand,Office,"26,4",1.0,2.5,card,Y
ORD-106213,Jan 09 2026,Darryl Potts, ?????,USB-C Cable,Accessories,$6.3,,,cash,N
ORD-106214,2026-01-25, lindsey armstrong  ,Byblos,USB-C Cable,Accessories,6.3,2.0,0.0,wallet,Y
ORD-106215,2026-02-01,Gregory Martin,Byblos,iPhone 14 Case,Accessories,12.5,2.0,0.0,wallet,N
ORD-106216,Oct 30 2025,David Braun, ?????,Laptop Stand,Office,26.4,1.0,0.0,card,N
ORD-106217,2026-01-28,Felicia Todd,Tripoli,USB-C Cable,Accessories,6.0,3.0,0.0,wallet,Y
ORD-106218,Jan 09 2026,Kayla Saunders,Zahle,Notebook A5,Office,3.32,3.0,,cash,N
ORD-106219,Oct 16 2025,Julie Johnson, ?????,Notebook A5,Office,3.5,,2.5,cash,N
ORD-106220,2025-10-10,Stephen Alvarado,Tripoli,USB-C Cable,Accessories,5.7,1.0,0.0,cash,Y
ORD-106221,21/11/2025,Cameron Williams,Zahle,Notebook A5,Office,3.5,1.0,0.0,card,N
ORD-106222,12/11/2025, bethany ford  ,Tripoli,Bluetooth Speaker,Electronics,35.0,,,card,N
ORD-106223,Jan 04 2026, meghan little  ,Sidon,iPhone 14 Case,Accessories,12.5,,0.0,card,Y
ORD-106224,10/11/2025,Geoffrey Tyler,Tripoli,iPhone 14 Case,Accessories,15.0,1.0,1.0,cash,N
ORD-106225,2026-01-01,Larry Barnett, ?????,iPhone 14 Case,Accessories,13.12,3.0,2.5,cash,Y
ORD-106226,Jan 07 2026,Martha Bender,Zahle,Protein Bar,Grocery,$1.8,,2.5,card,Y
ORD-106227,21/01/2026,Tony Scott,Jounieh,Notebook A5,Office,4.2,1.0,1.0,wallet,N
ORD-106228,02/11/2025,Diana Hall,Zahle,Olive Oil 1L,Grocery,$9.4,1.0,0.0,card,N
ORD-106229,2026-01-19,Christine Butler,Beirut,Olive Oil 1L,Grocery,$10.4,3.0,,wallet,N
ORD-106230,Dec 19 2025, eric sullivan  ,Tyre,Bluetooth Speaker,Electronics,$35.0,,0.0,wallet,N
ORD-106231,Oct 15 2025,Andrew Boone,beirut ,Shampoo 400ml,Personal Care,5.2,1.0,,cash,N
ORD-106232,22/11/2025,Jose Mclaughlin,Jounieh,Shampoo 400ml,Personal Care,5.2,1.0,0.0,cash,N
ORD-106233,30/01/2026,Timothy Garrison, ?????,Bluetooth Speaker,Electronics,36.75,1.0,0.0,cash,N
ORD-106234,18/12/2025,Wayne Farrell,Byblos,Notebook A5,Office,"3,32",2.0,0.0,cash,N
ORD-106235,14/10/2025,Eric Edwards, ?????,Wireless Mouse,Electronics,17.95,1.0,0.0,wallet,N
ORD-106236,23/01/2026, lindsay moore  ,Byblos,iPhone 14 Case,Accessories,13.12,1.0,2.5,wallet,N
ORD-106237,2025-11-29,Mrs. Crystal Barrett PhD,Jounieh,USB-C Cable,Accessories,6.0,,0.0,card,N
ORD-106238,15/12/2025,Philip Johnson,Tyre,Protein Bar,Grocery,1.8,,0.0,card,N
ORD-106239,2026-01-12, maria kirby dds  ,beirut ,Bluetooth Speaker,Electronics,$36.75,3.0,2.5,cash,N
ORD-106240,2025-10-29,Nicholas May,Byblos,Shampoo 400ml,Personal Care,6.24,1.0,1.0,cash,N
ORD-106241,Dec 03 2025, patrick pearson  , ?????,iPhone 14 Case,Accessories,"13,12",3.0,1.0,wallet,N
ORD-106242,25/10/2025,Dr. Tami Wilson,Tyre,Protein Bar,Grocery,1.71,1.0,,card,N
ORD-106243,Dec 20 2025,Kristin Sanchez, ?????,Shampoo 400ml,Personal Care,4.94,1.0,2.5,card,N
ORD-106244,2025-12-03,Clifford Mckenzie,Tripoli,Protein Bar,Grocery,2.16,1.0,1.0,wallet,Y
ORD-106245,22/10/2025,Amanda Davidson,beirut ,Protein Bar,Grocery,1.8,3.0,0.0,cash,N
ORD-106246,Dec 21 2025,Justin Archer,Jounieh,Bluetooth Speaker,Electronics,42.0,2.0,0.0,card,Y
ORD-106247,2026-01-09,David Reed,Jounieh,Bluetooth Speaker,Electronics,42.0,3.0,,card,N
ORD-106248,16/11/2025,Cassandra Mejia, ?????,Shampoo 400ml,Personal Care,5.2,2.0,2.5,card,N
ORD-106249,Jan 04 2026,Michael Luna,Sidon,Bluetooth Speaker,Electronics,42.0,1.0,0.0,card,N
ORD-106250,2025-11-01,Brittany Soto,Beirut,iPhone 14 Case,Accessories,11.88,2.0,0.0,cash,N
ORD-106251,Nov 04 2025,Ashley Lee,Jounieh,USB-C Cable,Accessories,5.7,1.0,1.0,wallet,N
ORD-106252,30/12/2025,Kelly Palmer,Tripoli,Olive Oil 1L,Grocery,9.9,,0.0,wallet,Y
ORD-106253,15/01/2026,Andrea Pratt,Zahle,Olive Oil 1L,Grocery,$10.4,,0.0,cash,Y
ORD-106254,20/01/2026,Michelle Lopez,Sidon,Wireless Mouse,Electronics,19.84,1.0,,cash,N
ORD-106255,2026-01-17,John Mckinney,Tripoli,Laptop Stand,Office,22.0,1.0,0.0,card,Y
ORD-106256,2026-01-09,Joshua Johnson,Sidon,Olive Oil 1L,Grocery,9.9,3.0,0.0,wallet,N
ORD-106257,Dec 02 2025,Amanda Hart,Zahle,Toothpaste,Personal Care,2.18,1.0,0.0,card,N
ORD-106258,Nov 06 2025,Daniel Dean,Sidon,Shampoo 400ml,Personal Care,5.2,,2.5,cash,N
ORD-106259,2026-01-13,Jennifer Mason,Tripoli,Shampoo 400ml,Personal Care,4.94,2.0,2.5,cash,N
ORD-106260,2026-01-30,Kelly Thomas,beirut ,Olive Oil 1L,Grocery,9.4,2.0,,wallet,Y
ORD-106261,2025-10-07,Lynn Collins,beirut ,Notebook A5,Office,3.32,1.0,1.0,card,N
ORD-106262,2025-12-17,Lori Riley,Byblos,USB-C Cable,Accessories,6.0,3.0,,card,N
ORD-106263,2026-01-23,Heather Roberts,Tripoli,Wireless Mouse,Electronics,19.84,,0.0,wallet,N
ORD-106264,Dec 08 2025,Julie Warren,Tyre,USB-C Cable,Accessories,6.0,1.0,,wallet,N
ORD-106265,14/11/2025, robert barker  ,Tripoli,Bluetooth Speaker,Electronics,$42.0,1.0,0.0,cash,N
ORD-106266,2025-10-25, dr. kenneth avila  ,Byblos,USB-C Cable,Accessories,6.0,1.0,0.0,cash,N
ORD-106267,2026-01-31, kimberly chapman md  ,Tyre,Notebook A5,Office,3.68,,0.0,card,N
ORD-106268,Jan 21 2026,Chelsea Rodriguez,beirut ,iPhone 14 Case,Accessories,12.5,2.0,0.0,card,N
ORD-106269,Jan 12 2026,Michelle Coleman,Zahle,Shampoo 400ml,Personal Care,5.2,1.0,0.0,card,N
ORD-106270,17/01/2026,Eugene Lopez,beirut ,Toothpaste,Personal Care,$2.3,3.0,0.0,cash,N
ORD-106271,29/10/2025,Laura Hall,Jounieh,Protein Bar,Grocery,$1.71,1.0,0.0,cash,Y
ORD-106272,2025-12-27,Theodore Robinson,Beirut,Bluetooth Speaker,Electronics,35.0,,2.5,card,Y
ORD-106273,2026-01-22, james jones  ,Sidon,USB-C Cable,Accessories,$6.0,1.0,1.0,wallet,N
ORD-106274,16/01/2026,Donna Moore,Byblos,Notebook A5,Office,$3.68,1.0,0.0,wallet,N
ORD-106275,Dec 03 2025, andrew santiago  ,beirut ,Laptop Stand,Office,$22.0,,,cash,Y
ORD-106276,2026-01-09,Austin Anderson,beirut ,Olive Oil 1L,Grocery,9.4,1.0,0.0,card,Y
ORD-106277,Nov 06 2025,Todd Estrada,Zahle,Notebook A5,Office,$4.2,1.0,0.0,cash,Y
ORD-106278,Oct 30 2025,Cody Duke, ?????,Protein Bar,Grocery,1.8,1.0,0.0,cash,N
ORD-106279,29/10/2025,Morgan Simmons,Byblos,Toothpaste,Personal Care,$2.3,1.0,0.0,wallet,N
ORD-106280,2025-11-29,Jay Ramirez,Jounieh,Toothpaste,Personal Care,2.3,1.0,0.0,wallet,N
ORD-106281,2025-10-25,John Diaz,Zahle,Protein Bar,Grocery,1.8,3.0,0.0,card,N
ORD-106282,14/11/2025,Adam Smith,Sidon,Olive Oil 1L,Grocery,$9.9,2.0,0.0,card,N
ORD-106283,Jan 01 2026, allison barnett  ,Tyre,Bluetooth Speaker,Electronics,35.0,1.0,1.0,card,Y
ORD-106284,19/12/2025,Lisa Turner,Byblos,Shampoo 400ml,Personal Care,5.2,,0.0,cash,N
ORD-106285,09/10/2025,Michael Humphrey, ?????,iPhone 14 Case,Accessories,$13.12,1.0,0.0,wallet,Y
ORD-106286,Nov 16 2025,Matthew Brown,beirut ,Wireless Mouse,Electronics,17.95,1.0,1.0,wallet,N
ORD-106287,2025-11-21, michael beasley  ,Beirut,Notebook A5,Office,"3,32",,2.5,card,N
ORD-106288,Jan 01 2026, robert potts  ,Tripoli,Olive Oil 1L,Grocery,10.4,1.0,2.5,wallet,Y
ORD-106289,29/10/2025,Alicia King,Jounieh,Laptop Stand,Office,22.0,,0.0,card,N
ORD-106290,Dec 30 2025,Jessica Flores,Jounieh,Protein Bar,Grocery,1.71,1.0,0.0,card,N
ORD-106291,02/11/2025,Cody Rogers,Tripoli,Olive Oil 1L,Grocery,$9.9,,0.0,card,N
ORD-106292,13/01/2026,Samantha Kirk,Tyre,Wireless Mouse,Electronics,$18.9,3.0,2.5,cash,N
ORD-106293,2025-11-13,Heather Ferguson,Tripoli,Toothpaste,Personal Care,$2.18,1.0,0.0,wallet,N
ORD-106294,2026-01-02,Tamara Perez,Tyre,Olive Oil 1L,Grocery,"9,9",3.0,,wallet,N
ORD-106295,18/12/2025,Dr. Jonathan Carlson MD, ?????,Shampoo 400ml,Personal Care,$5.2,1.0,2.5,cash,N
ORD-106296,Oct 24 2025,Jacob Simpson,Sidon,USB-C Cable,Accessories,"6,0",2.0,0.0,wallet,N
ORD-106297,2026-01-13, cody ward  ,Byblos,Laptop Stand,Office,20.9,2.0,,card,Y
ORD-106298,2026-01-17,Jennifer Trevino,Tyre,Toothpaste,Personal Care,$2.3,1.0,0.0,card,N
ORD-106299,Nov 20 2025,Luke Joyce, ?????,Wireless Mouse,Electronics,19.84,1.0,0.0,wallet,N
ORD-106300,2026-01-21,Vanessa Rodriguez,Zahle,iPhone 14 Case,Accessories,$12.5,1.0,0.0,card,N
ORD-106301,2026-01-14,Mary Macdonald,Beirut,Shampoo 400ml,Personal Care,5.2,2.0,1.0,cash,N
ORD-106302,2025-12-03, becky wyatt  ,Tripoli,USB-C Cable,Accessories,7.2,2.0,1.0,card,N
ORD-106303,Nov 09 2025,Dean Griffin,Jounieh,Protein Bar,Grocery,1.71,2.0,2.5,card,N
ORD-106304,2025-10-21,Cody Moore,Beirut,Olive Oil 1L,Grocery,$11.88,1.0,1.0,cash,N
ORD-106305,2026-01-03,David Phillips,Beirut,Wireless Mouse,Electronics,18.9,1.0,2.5,card,Y
ORD-106306,Oct 15 2025, charles hill  ,Jounieh,Bluetooth Speaker,Electronics,35.0,1.0,2.5,cash,N
ORD-106307,Dec 20 2025,Angela Weiss,Tripoli,Wireless Mouse,Electronics,$18.9,1.0,0.0,card,N
ORD-106308,Jan 18 2026,Elizabeth Lang,Sidon,Toothpaste,Personal Care,2.3,1.0,0.0,cash,N
ORD-106309,Oct 16 2025, rita kim  ,Tripoli,Laptop Stand,Office,22.0,1.0,1.0,wallet,Y
ORD-106310,Oct 16 2025, taylor roach  ,Sidon,Olive Oil 1L,Grocery,$9.9,3.0,0.0,wallet,N
ORD-106311,Jan 11 2026,Nicholas Parsons,Tyre,iPhone 14 Case,Accessories,12.5,3.0,2.5,cash,N
ORD-106312,05/10/2025, dana miles  ,Tripoli,Notebook A5,Office,3.68,2.0,0.0,cash,N
ORD-106313,2025-10-09,Joseph Bennett,Byblos,Bluetooth Speaker,Electronics,$35.0,1.0,,cash,Y
ORD-106314,22/01/2026,Zachary Carroll,Tripoli,Laptop Stand,Office,22.0,2.0,,cash,N
ORD-106315,Oct 31 2025,Oscar Reynolds,Jounieh,USB-C Cable,Accessories,$7.2,1.0,,wallet,Y
ORD-106316,01/10/2025, shelly ross  ,Byblos,Laptop Stand,Office,22.0,1.0,0.0,wallet,N
ORD-106317,2025-10-11,Carlos Wilson, ?????,Toothpaste,Personal Care,$2.3,1.0,,wallet,N
ORD-106318,2025-11-19,Edward Rose,Jounieh,Wireless Mouse,Electronics,18.9,1.0,0.0,wallet,Y
ORD-106319,23/12/2025, jennifer clark  ,Tripoli,Protein Bar,Grocery,1.8,1.0,0.0,cash,N
ORD-106320,2025-11-01, tyler miller  ,Zahle,Olive Oil 1L,Grocery,11.88,1.0,0.0,cash,N
ORD-106321,Oct 31 2025,John Johnson DVM,Byblos,Notebook A5,Office,3.5,,2.5,cash,N
ORD-106322,17/10/2025, shawn hall  , ?????,USB-C Cable,Accessories,$6.0,1.0,,card,N
ORD-106323,2025-12-21,Melissa West,Byblos,Wireless Mouse,Electronics,19.84,,0.0,wallet,Y
ORD-106324,2025-10-08,Cynthia Gonzalez,Sidon,Protein Bar,Grocery,1.8,3.0,1.0,wallet,N
ORD-106325,2025-12-10,Heather James,Tyre,Toothpaste,Personal Care,2.3,2.0,0.0,cash,N
ORD-106326,02/12/2025,Peggy Patel,Beirut,Olive Oil 1L,Grocery,$9.4,2.0,0.0,cash,N
ORD-106327,2025-10-22,Emily Carr,Tyre,Shampoo 400ml,Personal Care,5.2,,0.0,card,N
ORD-106328,08/12/2025,Joshua Campbell,Tyre,Wireless Mouse,Electronics,19.84,1.0,2.5,card,N
ORD-106329,2026-01-19,Brandon Gonzalez,Byblos,Laptop Stand,Office,$23.1,3.0,1.0,wallet,N
ORD-106330,16/10/2025,Kristen Knight,Zahle,Wireless Mouse,Electronics,19.84,1.0,2.5,wallet,N
ORD-106331,2025-10-27,John Richards,Tyre,Olive Oil 1L,Grocery,$11.88,3.0,,cash,N
ORD-106332,Dec 31 2025, ernest stephens  ,Tyre,Shampoo 400ml,Personal Care,5.46,1.0,0.0,card,N
ORD-106333,11/01/2026, colin jones  ,Jounieh,Olive Oil 1L,Grocery,$11.88,,,cash,N
ORD-106334,14/10/2025, cody foster  ,Zahle,Toothpaste,Personal Care,2.76,2.0,2.5,card,Y
ORD-106335,13/11/2025,Rebecca Thomas DDS, ?????,Protein Bar,Grocery,1.89,1.0,2.5,cash,N
ORD-106336,2025-12-18,Amanda Jones,Zahle,Toothpaste,Personal Care,2.3,,,wallet,N
ORD-106337,20/01/2026,Michael Maldonado,Beirut,iPhone 14 Case,Accessories,$12.5,2.0,0.0,wallet,N
ORD-106338,Oct 08 2025, tracy banks  ,Zahle,Bluetooth Speaker,Electronics,$35.0,2.0,1.0,card,N
ORD-106339,11/10/2025,Kimberly Haney,Beirut,iPhone 14 Case,Accessories,12.5,1.0,1.0,card,N
ORD-106340,05/01/2026, christopher smith  ,Tyre,Wireless Mouse,Electronics,19.84,1.0,0.0,card,N
ORD-106341,Nov 19 2025,Mackenzie Johnson,Tyre,USB-C Cable,Accessories,7.2,2.0,0.0,cash,N
ORD-106342,Dec 22 2025,Cheryl Martinez,Beirut,Bluetooth Speaker,Electronics,33.25,1.0,2.5,wallet,N
ORD-106343,15/01/2026, charles ramirez  ,Zahle,Toothpaste,Personal Care,$2.76,1.0,0.0,wallet,N
ORD-106344,2025-11-06, elizabeth holmes  ,Byblos,Wireless Mouse,Electronics,19.84,1.0,0.0,card,N
ORD-106345,19/12/2025,Alyssa Morgan,Sidon,Shampoo 400ml,Personal Care,5.46,1.0,0.0,card,N
ORD-106346,03/10/2025, robert salinas  ,Beirut,Toothpaste,Personal Care,2.18,2.0,0.0,cash,Y
ORD-106347,Nov 28 2025, john may  , ?????,Shampoo 400ml,Personal Care,5.2,1.0,0.0,card,Y
ORD-106348,24/12/2025,Jose Evans,Byblos,iPhone 14 Case,Accessories,11.88,,,card,N
ORD-106349,2026-01-08, douglas johnston  ,Zahle,iPhone 14 Case,Accessories,$12.5,1.0,0.0,wallet,N
